customer_id,month,plan_id,active_flag,monthly_revenue,tenure_months,login_frequency,feature_adoption_rate,support_tickets,payment_failures,churn_flag
C09601,2025-03-01,P01,1,29.0,14,16,0.35,3,0,0
C09601,2025-04-01,P01,1,29.0,15,8,0.4,2,1,0
C09601,2025-05-01,P01,1,29.0,16,13,0.74,0,0,0
C09601,2025-06-01,P01,1,29.0,17,14,0.81,1,0,0
C09601,2025-07-01,P01,1,29.0,18,9,0.63,1,0,0
C09601,2025-08-01,P01,1,29.0,19,19,0.68,0,0,0
C09601,2025-09-01,P01,1,29.0,20,13,0.48,1,0,0
C09601,2025-10-01,P01,1,29.0,21,20,0.63,3,0,0
C09601,2025-11-01,P01,1,29.0,22,14,0.81,2,0,0
C09601,2025-12-01,P01,1,29.0,23,17,1.0,1,0,0
C09602,2024-07-01,P03,1,149.0,0,5,0.59,1,0,0
C09602,2024-08-01,P03,1,149.0,1,22,0.87,3,0,0
C09602,2024-09-01,P03,1,149.0,2,19,0.65,2,0,0
C09602,2024-10-01,P03,1,149.0,3,16,0.55,2,0,0
C09602,2024-11-01,P03,1,149.0,4,2,0.88,1,0,0
C09602,2024-12-01,P03,1,149.0,5,24,0.73,1,0,0
C09602,2025-01-01,P03,1,149.0,6,15,0.58,2,0,0
C09602,2025-02-01,P03,1,149.0,7,9,0.65,0,0,0
C09602,2025-03-01,P03,1,149.0,8,13,0.65,1,0,0
C09602,2025-04-01,P03,1,149.0,9,9,0.83,1,0,0
C09602,2025-05-01,P03,1,149.0,10,10,0.49,5,0,0
C09602,2025-06-01,P03,1,149.0,11,13,0.48,2,0,0
C09602,2025-07-01,P03,1,149.0,12,9,0.47,1,0,0
C09602,2025-08-01,P03,1,149.0,13,19,0.53,0,0,0
C09602,2025-09-01,P03,1,149.0,14,16,0.89,2,0,0
C09602,2025-10-01,P03,1,149.0,15,24,0.58,1,0,0
C09602,2025-11-01,P03,1,149.0,16,11,0.86,2,0,0
C09602,2025-12-01,P03,1,149.0,17,17,0.93,2,0,0
C09603,2025-08-01,P02,1,79.0,0,6,0.54,1,2,0
C09603,2025-09-01,P02,1,79.0,1,6,0.58,3,0,0
C09603,2025-10-01,P02,1,79.0,2,18,0.61,2,0,0
C09603,2025-11-01,P02,1,79.0,3,9,0.53,1,0,0
C09603,2025-12-01,P02,1,79.0,4,9,0.58,2,1,0
C09604,2025-08-01,P02,1,79.0,0,15,0.91,1,0,0
C09604,2025-09-01,P02,1,79.0,1,6,0.34,1,0,0
C09604,2025-10-01,P02,1,79.0,2,15,0.64,4,0,0
C09604,2025-11-01,P02,1,79.0,3,17,1.0,0,0,0
C09604,2025-12-01,P02,1,79.0,4,10,0.43,1,0,0
C09605,2025-03-01,P01,1,29.0,0,8,0.54,1,1,0
C09605,2025-04-01,P01,1,29.0,1,13,0.82,2,0,0
C09605,2025-05-01,P01,1,29.0,2,10,0.75,1,0,0
C09605,2025-06-01,P01,1,29.0,3,21,0.59,1,0,0
C09605,2025-07-01,P01,1,29.0,4,8,0.59,1,0,0
C09605,2025-08-01,P01,1,29.0,5,12,0.59,0,0,0
C09605,2025-09-01,P01,1,29.0,6,13,0.61,2,0,0
C09605,2025-10-01,P01,1,29.0,7,14,0.61,2,0,0
C09605,2025-11-01,P01,1,29.0,8,17,0.58,1,0,0
C09605,2025-12-01,P01,1,29.0,9,13,0.61,2,0,0
C09606,2025-04-01,P04,1,399.0,0,13,0.59,3,1,0
C09606,2025-05-01,P04,1,399.0,1,6,0.41,1,0,0
C09606,2025-06-01,P04,1,399.0,2,10,0.32,2,0,0
C09606,2025-07-01,P04,1,399.0,3,10,0.75,2,0,0
C09606,2025-08-01,P04,1,399.0,4,7,0.43,1,0,0
C09606,2025-09-01,P04,1,399.0,5,15,0.79,1,0,0
C09606,2025-10-01,P04,1,399.0,6,18,0.54,1,1,0
C09606,2025-11-01,P04,1,399.0,7,9,0.84,3,0,0
C09606,2025-12-01,P03,1,149.0,8,7,0.58,1,0,0
C09607,2025-08-01,P03,1,149.0,0,2,0.55,1,1,0
C09607,2025-09-01,P03,1,149.0,1,10,0.41,2,0,0
C09607,2025-10-01,P03,1,149.0,2,12,0.42,2,0,0
C09607,2025-11-01,P03,1,149.0,3,7,0.47,3,0,0
C09607,2025-12-01,P03,1,149.0,4,10,0.71,2,0,0
C09608,2025-07-01,P02,1,79.0,0,7,0.64,2,2,0
C09608,2025-08-01,P02,1,79.0,1,10,0.57,1,0,0
C09608,2025-09-01,P02,1,79.0,2,14,0.38,2,3,0
C09608,2025-10-01,P02,1,79.0,3,17,0.62,2,0,0
C09608,2025-11-01,P02,0,79.0,4,0,0.0,0,0,1
C09608,2025-12-01,,0,0.0,5,0,0.0,0,0,0
C09609,2025-02-01,P02,1,79.0,0,12,0.79,1,0,0
C09609,2025-03-01,P02,1,79.0,1,10,0.68,4,0,0
C09609,2025-04-01,P02,1,79.0,2,9,0.46,1,0,0
C09609,2025-05-01,P02,1,79.0,3,12,0.53,3,0,0
C09609,2025-06-01,P02,1,79.0,4,8,0.5,1,0,0
C09609,2025-07-01,P02,1,79.0,5,8,0.45,6,0,0
C09609,2025-08-01,P02,1,79.0,6,17,0.73,1,0,0
C09609,2025-09-01,P02,1,79.0,7,12,0.77,3,0,0
C09609,2025-10-01,P02,1,79.0,8,9,0.55,1,0,0
C09609,2025-11-01,P02,1,79.0,9,19,0.83,2,0,0
C09609,2025-12-01,P02,1,79.0,10,8,0.54,2,0,0
C09610,2025-03-01,P02,1,79.0,0,13,0.56,2,0,0
C09610,2025-04-01,P02,1,79.0,1,16,0.77,1,0,0
C09610,2025-05-01,P02,1,79.0,2,13,0.54,1,0,0
C09610,2025-06-01,P02,1,79.0,3,10,0.44,1,0,0
C09610,2025-07-01,P02,1,79.0,4,15,0.63,0,0,0
C09610,2025-08-01,P02,1,79.0,5,9,0.55,1,0,0
C09610,2025-09-01,P02,1,79.0,6,17,0.55,2,0,0
C09610,2025-10-01,P02,1,79.0,7,18,0.73,0,0,0
C09610,2025-11-01,P02,1,79.0,8,15,0.65,0,0,0
C09610,2025-12-01,P02,1,79.0,9,8,0.35,4,0,0
C09611,2025-05-01,P02,1,79.0,0,9,0.22,1,0,0
C09611,2025-06-01,P02,1,79.0,1,16,0.75,2,0,0
C09611,2025-07-01,P02,1,79.0,2,18,0.52,1,0,0
C09611,2025-08-01,P02,1,79.0,3,16,0.74,0,0,0
C09611,2025-09-01,P02,1,79.0,4,11,0.48,0,0,0
C09611,2025-10-01,P02,1,79.0,5,19,0.63,3,0,0
C09611,2025-11-01,P02,1,79.0,6,17,0.71,1,0,0
C09611,2025-12-01,P02,1,79.0,7,13,0.65,2,0,0
C09612,2025-06-01,P02,1,79.0,0,7,0.4,2,0,0
C09612,2025-07-01,P02,1,79.0,1,11,0.56,2,0,0
C09612,2025-08-01,P02,1,79.0,2,11,0.48,1,0,0
C09612,2025-09-01,P02,1,79.0,3,14,0.55,3,0,0
C09612,2025-10-01,P02,1,79.0,4,7,0.5,1,0,0
C09612,2025-11-01,P02,1,79.0,5,18,0.32,0,1,0
C09612,2025-12-01,P02,1,79.0,6,15,0.85,2,0,0
C09613,2025-06-01,P03,1,149.0,0,7,0.67,0,0,0
C09613,2025-07-01,P03,1,149.0,1,14,0.57,1,0,0
C09613,2025-08-01,P03,1,149.0,2,10,0.74,1,0,0
C09613,2025-09-01,P03,1,149.0,3,16,0.68,1,0,0
C09613,2025-10-01,P03,1,149.0,4,17,0.46,4,1,0
C09613,2025-11-01,P03,1,149.0,5,24,0.42,2,0,0
C09613,2025-12-01,P03,1,149.0,6,10,0.66,3,0,0
C09614,2025-10-01,P02,1,79.0,0,15,0.7,2,0,0
C09614,2025-11-01,P02,1,79.0,1,14,0.65,1,0,0
C09614,2025-12-01,P02,1,79.0,2,15,0.53,0,0,0
C09615,2025-11-01,P02,1,79.0,0,18,0.45,3,0,0
C09615,2025-12-01,P02,1,79.0,1,16,0.51,1,0,0
C09616,2024-10-01,P03,1,149.0,0,12,0.57,1,0,0
C09616,2024-11-01,P03,1,149.0,1,9,0.55,3,0,0
C09616,2024-12-01,P03,1,149.0,2,9,0.67,4,0,0
C09616,2025-01-01,P03,1,149.0,3,13,0.39,1,0,0
C09616,2025-02-01,P03,1,149.0,4,13,0.46,1,1,0
C09616,2025-03-01,P03,1,149.0,5,7,0.45,0,0,0
C09616,2025-04-01,P03,1,149.0,6,11,0.71,0,0,0
C09616,2025-05-01,P03,1,149.0,7,16,0.66,1,1,0
C09616,2025-06-01,P03,1,149.0,8,6,0.69,1,0,0
C09616,2025-07-01,P03,1,149.0,9,17,0.53,2,1,0
C09616,2025-08-01,P03,1,149.0,10,17,1.0,0,2,0
C09616,2025-09-01,P03,1,149.0,11,18,0.85,0,0,0
C09616,2025-10-01,P03,1,149.0,12,12,0.78,2,0,0
C09616,2025-11-01,P03,1,149.0,13,8,0.81,2,0,0
C09616,2025-12-01,P03,1,149.0,14,17,0.62,1,0,0
C09617,2024-02-01,P03,1,149.0,0,11,0.67,2,0,0
C09617,2024-03-01,P03,1,149.0,1,13,0.57,2,0,0
C09617,2024-04-01,P03,1,149.0,2,7,0.61,0,0,0
C09617,2024-05-01,P03,1,149.0,3,15,0.67,5,1,0
C09617,2024-06-01,P03,1,149.0,4,7,0.59,3,0,0
C09617,2024-07-01,P03,1,149.0,5,13,0.72,0,0,0
C09617,2024-08-01,P03,1,149.0,6,10,0.41,2,0,0
C09617,2024-09-01,P03,1,149.0,7,20,0.5,1,0,0
C09617,2024-10-01,P03,1,149.0,8,13,0.62,1,0,0
C09617,2024-11-01,P03,1,149.0,9,14,0.63,2,0,0
C09617,2024-12-01,P03,1,149.0,10,9,0.37,3,0,0
C09617,2025-01-01,P03,1,149.0,11,17,0.88,3,1,0
C09617,2025-02-01,P03,1,149.0,12,9,0.61,0,0,0
C09617,2025-03-01,P03,1,149.0,13,20,0.43,1,0,0
C09617,2025-04-01,P03,1,149.0,14,15,0.94,3,0,0
C09617,2025-05-01,P03,1,149.0,15,9,0.47,1,0,0
C09617,2025-06-01,P03,1,149.0,16,21,0.62,0,2,0
C09617,2025-07-01,P03,1,149.0,17,15,0.75,5,0,0
C09617,2025-08-01,P03,1,149.0,18,25,0.7,4,0,0
C09617,2025-09-01,P03,1,149.0,19,22,0.46,0,1,0
C09617,2025-10-01,P03,1,149.0,20,13,0.96,1,0,0
C09617,2025-11-01,P03,1,149.0,21,18,0.96,2,0,0
C09617,2025-12-01,P03,1,149.0,22,14,0.61,0,0,0
C09618,2025-06-01,P02,1,79.0,0,11,0.52,0,0,0
C09618,2025-07-01,P02,1,79.0,1,7,0.32,0,0,0
C09618,2025-08-01,P02,1,79.0,2,11,0.45,4,0,0
C09618,2025-09-01,P02,1,79.0,3,8,0.48,0,0,0
C09618,2025-10-01,P02,0,79.0,4,0,0.0,0,0,1
C09618,2025-11-01,,0,0.0,5,0,0.0,0,0,0
C09618,2025-12-01,,0,0.0,6,0,0.0,0,0,0
C09619,2024-11-01,P03,1,149.0,0,2,0.95,1,0,0
C09619,2024-12-01,P03,1,149.0,1,8,0.3,1,0,0
C09619,2025-01-01,P03,1,149.0,2,8,0.65,1,0,0
C09619,2025-02-01,P03,1,149.0,3,5,0.66,0,1,0
C09619,2025-03-01,P03,1,149.0,4,16,0.38,2,0,0
C09619,2025-04-01,P03,1,149.0,5,11,0.57,3,0,0
C09619,2025-05-01,P03,1,149.0,6,8,0.88,2,0,0
C09619,2025-06-01,P03,1,149.0,7,16,0.66,1,0,0
C09619,2025-07-01,P03,1,149.0,8,17,0.8,1,0,0
C09619,2025-08-01,P03,1,149.0,9,13,0.72,1,0,0
C09619,2025-09-01,P03,1,149.0,10,12,0.87,0,0,0
C09619,2025-10-01,P03,1,149.0,11,9,0.76,0,0,0
C09619,2025-11-01,P03,1,149.0,12,15,0.61,0,0,0
C09619,2025-12-01,P03,1,149.0,13,18,0.79,2,0,0
C09620,2024-03-01,P04,1,399.0,0,19,0.52,1,0,0
C09620,2024-04-01,P04,1,399.0,1,14,0.6,1,0,0
C09620,2024-05-01,P04,1,399.0,2,15,0.55,0,0,0
C09620,2024-06-01,P04,1,399.0,3,15,0.62,0,0,0
C09620,2024-07-01,P04,1,399.0,4,13,0.57,2,0,0
C09620,2024-08-01,P04,1,399.0,5,11,0.54,2,0,0
C09620,2024-09-01,P04,1,399.0,6,16,0.79,1,0,0
C09620,2024-10-01,P04,1,399.0,7,1,0.61,3,0,0
C09620,2024-11-01,P04,1,399.0,8,28,0.7,0,0,0
C09620,2024-12-01,P04,1,399.0,9,13,0.2,1,1,0
C09620,2025-01-01,P04,1,399.0,10,6,0.39,1,0,0
C09620,2025-02-01,P04,1,399.0,11,16,0.78,1,0,0
C09620,2025-03-01,P04,1,399.0,12,12,0.64,1,0,0
C09620,2025-04-01,P04,1,399.0,13,12,1.0,1,0,0
C09620,2025-05-01,P04,1,399.0,14,17,0.86,1,0,0
C09620,2025-06-01,P04,1,399.0,15,22,0.74,1,0,0
C09620,2025-07-01,P04,1,399.0,16,7,0.82,2,0,0
C09620,2025-08-01,P04,1,399.0,17,17,0.71,0,0,0
C09620,2025-09-01,P04,1,399.0,18,7,0.56,2,0,0
C09620,2025-10-01,P04,1,399.0,19,21,0.65,1,0,0
C09620,2025-11-01,P04,1,399.0,20,25,0.76,2,2,0
C09620,2025-12-01,P04,1,399.0,21,13,0.72,1,1,0
C09621,2025-05-01,P03,1,149.0,0,7,0.53,0,0,0
C09621,2025-06-01,P03,1,149.0,1,3,0.68,4,0,0
C09621,2025-07-01,P03,1,149.0,2,14,0.5,4,2,0
C09621,2025-08-01,P03,1,149.0,3,12,0.53,1,0,0
C09621,2025-09-01,P03,1,149.0,4,18,0.33,3,0,0
C09621,2025-10-01,P03,1,149.0,5,16,0.65,1,0,0
C09621,2025-11-01,P03,1,149.0,6,20,0.77,1,0,0
C09621,2025-12-01,P03,1,149.0,7,14,0.73,4,0,0
C09622,2025-11-01,P01,1,29.0,0,25,0.34,0,0,0
C09622,2025-12-01,P01,1,29.0,1,16,0.62,3,0,0
C09623,2025-07-01,P04,1,399.0,0,15,0.34,2,0,0
C09623,2025-08-01,P04,1,399.0,1,12,0.41,1,0,0
C09623,2025-09-01,P04,1,399.0,2,15,0.63,3,0,0
C09623,2025-10-01,P04,1,399.0,3,11,0.69,1,0,0
C09623,2025-11-01,P04,1,399.0,4,11,0.45,2,0,0
C09623,2025-12-01,P04,1,399.0,5,12,0.5,1,0,0
C09624,2025-09-01,P02,1,79.0,0,9,0.61,1,0,0
C09624,2025-10-01,P02,1,79.0,1,21,0.56,0,3,0
C09624,2025-11-01,P02,1,79.0,2,8,0.41,4,0,0
C09624,2025-12-01,P02,1,79.0,3,8,0.71,2,0,0
C09625,2025-06-01,P02,1,79.0,0,17,0.65,0,0,0
C09625,2025-07-01,P02,1,79.0,1,15,0.36,1,0,0
C09625,2025-08-01,P02,1,79.0,2,7,0.36,1,0,0
C09625,2025-09-01,P02,1,79.0,3,18,0.39,0,0,0
C09625,2025-10-01,P02,1,79.0,4,10,0.46,0,0,0
C09625,2025-11-01,P03,1,149.0,5,12,0.6,2,0,0
C09625,2025-12-01,P03,1,149.0,6,7,0.53,2,0,0
C09626,2025-08-01,P03,1,149.0,0,12,0.4,0,0,0
C09626,2025-09-01,P03,1,149.0,1,12,0.51,2,0,0
C09626,2025-10-01,P03,1,149.0,2,22,0.77,0,0,0
C09626,2025-11-01,P03,1,149.0,3,17,0.61,1,0,0
C09626,2025-12-01,P03,1,149.0,4,8,0.47,3,0,0
C09627,2025-02-01,P03,1,149.0,0,16,0.53,2,0,0
C09627,2025-03-01,P03,1,149.0,1,18,0.68,1,0,0
C09627,2025-04-01,P03,1,149.0,2,11,0.62,2,0,0
C09627,2025-05-01,P03,1,149.0,3,7,0.79,1,1,0
C09627,2025-06-01,P03,1,149.0,4,10,0.83,1,0,0
C09627,2025-07-01,P03,1,149.0,5,19,0.62,0,0,0
C09627,2025-08-01,P03,1,149.0,6,15,0.59,0,0,0
C09627,2025-09-01,P03,1,149.0,7,6,0.57,1,0,0
C09627,2025-10-01,P04,1,399.0,8,15,0.56,2,0,0
C09627,2025-11-01,P04,1,399.0,9,11,0.68,1,0,0
C09627,2025-12-01,P04,1,399.0,10,15,0.42,2,0,0
C09628,2025-05-01,P02,1,79.0,0,19,0.76,3,0,0
C09628,2025-06-01,P02,1,79.0,1,22,0.5,2,0,0
C09628,2025-07-01,P02,1,79.0,2,2,0.46,2,0,0
C09628,2025-08-01,P02,1,79.0,3,20,0.6,3,0,0
C09628,2025-09-01,P02,1,79.0,4,19,0.43,1,0,0
C09628,2025-10-01,P02,1,79.0,5,12,0.84,1,2,0
C09628,2025-11-01,P02,1,79.0,6,8,0.35,2,0,0
C09628,2025-12-01,P02,1,79.0,7,8,0.75,2,0,0
C09629,2024-10-01,P02,1,79.0,0,14,0.65,3,0,0
C09629,2024-11-01,P02,1,79.0,1,15,0.72,1,0,0
C09629,2024-12-01,P02,1,79.0,2,13,0.8,1,0,0
C09629,2025-01-01,P02,1,79.0,3,14,0.32,1,0,0
C09629,2025-02-01,P02,1,79.0,4,19,0.63,2,0,0
C09629,2025-03-01,P02,1,79.0,5,18,0.6,2,0,0
C09629,2025-04-01,P02,1,79.0,6,15,0.64,0,0,0
C09629,2025-05-01,P02,1,79.0,7,14,0.63,1,0,0
C09629,2025-06-01,P02,1,79.0,8,19,0.77,2,0,0
C09629,2025-07-01,P02,1,79.0,9,18,0.74,0,0,0
C09629,2025-08-01,P02,1,79.0,10,17,0.61,1,0,0
C09629,2025-09-01,P02,1,79.0,11,19,0.65,2,0,0
C09629,2025-10-01,P02,1,79.0,12,12,0.65,1,0,0
C09629,2025-11-01,P02,1,79.0,13,11,0.96,1,2,0
C09629,2025-12-01,P02,1,79.0,14,20,0.84,0,0,0
C09630,2024-01-01,P01,1,29.0,0,12,0.49,1,0,0
C09630,2024-02-01,P01,1,29.0,1,19,0.44,2,0,0
C09630,2024-03-01,P01,1,29.0,2,8,0.62,1,0,0
C09630,2024-04-01,P01,1,29.0,3,10,0.88,2,0,0
C09630,2024-05-01,P01,1,29.0,4,3,0.74,0,0,0
C09630,2024-06-01,P01,1,29.0,5,17,0.59,3,0,0
C09630,2024-07-01,P01,1,29.0,6,14,0.6,2,0,0
C09630,2024-08-01,P01,1,29.0,7,8,0.65,1,0,0
C09630,2024-09-01,P01,1,29.0,8,21,0.73,1,0,0
C09630,2024-10-01,P01,1,29.0,9,8,0.5,0,0,0
C09630,2024-11-01,P01,1,29.0,10,9,0.75,2,0,0
C09630,2024-12-01,P01,1,29.0,11,10,0.64,2,0,0
C09630,2025-01-01,P01,1,29.0,12,14,0.63,2,0,0
C09630,2025-02-01,P01,1,29.0,13,24,0.59,0,1,0
C09630,2025-03-01,P01,1,29.0,14,14,0.46,1,0,0
C09630,2025-04-01,P01,1,29.0,15,19,0.67,2,0,0
C09630,2025-05-01,P01,1,29.0,16,20,0.85,3,0,0
C09630,2025-06-01,P01,1,29.0,17,25,0.58,2,0,0
C09630,2025-07-01,P01,1,29.0,18,15,0.98,3,0,0
C09630,2025-08-01,P01,1,29.0,19,3,0.6,0,2,0
C09630,2025-09-01,P01,1,29.0,20,16,0.51,2,0,0
C09630,2025-10-01,P01,1,29.0,21,14,1.0,1,0,0
C09630,2025-11-01,P01,1,29.0,22,24,0.78,0,0,0
C09630,2025-12-01,P01,1,29.0,23,24,0.74,5,0,0
C09631,2025-11-01,P04,1,399.0,0,8,0.55,0,0,0
C09631,2025-12-01,P04,1,399.0,1,15,0.67,0,0,0
C09632,2024-03-01,P03,1,149.0,0,5,0.41,3,0,0
C09632,2024-04-01,P03,1,149.0,1,11,0.29,1,0,0
C09632,2024-05-01,P03,1,149.0,2,8,0.43,1,1,0
C09632,2024-06-01,P03,1,149.0,3,10,0.8,0,0,0
C09632,2024-07-01,P03,1,149.0,4,6,0.5,0,0,0
C09632,2024-08-01,P03,1,149.0,5,10,0.6,1,0,0
C09632,2024-09-01,P03,1,149.0,6,11,0.62,1,0,0
C09632,2024-10-01,P03,1,149.0,7,15,0.86,1,0,0
C09632,2024-11-01,P03,1,149.0,8,14,0.58,2,0,0
C09632,2024-12-01,P03,1,149.0,9,11,0.52,0,0,0
C09632,2025-01-01,P03,1,149.0,10,9,0.63,1,0,0
C09632,2025-02-01,P03,1,149.0,11,15,0.42,1,0,0
C09632,2025-03-01,P03,0,149.0,12,0,0.0,0,0,1
C09632,2025-04-01,,0,0.0,13,0,0.0,0,0,0
C09632,2025-05-01,,0,0.0,14,0,0.0,0,0,0
C09632,2025-06-01,,0,0.0,15,0,0.0,0,0,0
C09632,2025-07-01,,0,0.0,16,0,0.0,0,0,0
C09632,2025-08-01,,0,0.0,17,0,0.0,0,0,0
C09632,2025-09-01,,0,0.0,18,0,0.0,0,0,0
C09632,2025-10-01,,0,0.0,19,0,0.0,0,0,0
C09632,2025-11-01,,0,0.0,20,0,0.0,0,0,0
C09632,2025-12-01,,0,0.0,21,0,0.0,0,0,0
C09633,2024-11-01,P01,1,29.0,0,11,0.61,1,0,0
C09633,2024-12-01,P01,1,29.0,1,7,0.71,3,0,0
C09633,2025-01-01,P01,1,29.0,2,17,0.4,2,0,0
C09633,2025-02-01,P01,1,29.0,3,10,0.56,2,0,0
C09633,2025-03-01,P01,1,29.0,4,7,0.56,0,0,0
C09633,2025-04-01,P01,1,29.0,5,17,0.36,2,0,0
C09633,2025-05-01,P01,1,29.0,6,16,0.59,2,0,0
C09633,2025-06-01,P01,1,29.0,7,19,0.69,0,0,0
C09633,2025-07-01,P01,1,29.0,8,6,0.71,1,0,0
C09633,2025-08-01,P01,1,29.0,9,20,0.82,2,0,0
C09633,2025-09-01,P01,1,29.0,10,8,0.82,1,0,0
C09633,2025-10-01,P01,1,29.0,11,14,0.7,2,0,0
C09633,2025-11-01,P01,1,29.0,12,13,0.85,2,1,0
C09633,2025-12-01,P01,1,29.0,13,19,0.67,1,0,0
C09634,2025-11-01,P01,1,29.0,0,10,0.49,1,0,0
C09634,2025-12-01,P01,1,29.0,1,12,0.79,4,0,0
C09635,2025-04-01,P01,1,29.0,0,17,0.26,3,0,0
C09635,2025-05-01,P01,1,29.0,1,4,0.62,1,0,0
C09635,2025-06-01,P01,1,29.0,2,7,0.67,1,0,0
C09635,2025-07-01,P01,1,29.0,3,7,0.82,3,0,0
C09635,2025-08-01,P01,1,29.0,4,18,0.45,2,0,0
C09635,2025-09-01,P01,1,29.0,5,11,0.39,3,0,0
C09635,2025-10-01,P01,1,29.0,6,11,0.63,1,0,0
C09635,2025-11-01,P01,1,29.0,7,7,0.51,1,0,0
C09635,2025-12-01,P01,1,29.0,8,7,0.52,0,0,0
C09636,2024-08-01,P02,1,79.0,0,14,0.58,1,0,0
C09636,2024-09-01,P02,1,79.0,1,7,0.5,0,0,0
C09636,2024-10-01,P02,1,79.0,2,0,0.5,1,0,0
C09636,2024-11-01,P02,1,79.0,3,15,0.48,0,1,0
C09636,2024-12-01,P02,1,79.0,4,8,0.38,0,2,0
C09636,2025-01-01,P02,1,79.0,5,15,0.73,3,0,0
C09636,2025-02-01,P02,1,79.0,6,7,0.74,3,0,0
C09636,2025-03-01,P02,1,79.0,7,14,0.71,3,0,0
C09636,2025-04-01,P02,1,79.0,8,15,0.74,1,0,0
C09636,2025-05-01,P02,1,79.0,9,22,0.61,1,0,0
C09636,2025-06-01,P02,1,79.0,10,15,0.59,0,0,0
C09636,2025-07-01,P02,1,79.0,11,11,0.48,2,0,0
C09636,2025-08-01,P02,1,79.0,12,11,0.47,1,0,0
C09636,2025-09-01,P02,1,79.0,13,11,0.94,0,0,0
C09636,2025-10-01,P02,1,79.0,14,17,0.55,4,0,0
C09636,2025-11-01,P02,1,79.0,15,17,0.62,2,0,0
C09636,2025-12-01,P02,1,79.0,16,13,0.78,0,0,0
C09637,2025-05-01,P03,1,149.0,0,13,0.79,4,0,0
C09637,2025-06-01,P03,1,149.0,1,15,0.8,0,0,0
C09637,2025-07-01,P03,1,149.0,2,15,0.92,2,0,0
C09637,2025-08-01,P03,1,149.0,3,19,0.7,3,0,0
C09637,2025-09-01,P03,1,149.0,4,10,0.63,2,0,0
C09637,2025-10-01,P03,1,149.0,5,8,0.79,0,0,0
C09637,2025-11-01,P03,1,149.0,6,13,0.55,3,0,0
C09637,2025-12-01,P03,1,149.0,7,16,0.74,0,2,0
C09638,2024-10-01,P02,1,79.0,0,16,0.72,1,0,0
C09638,2024-11-01,P02,1,79.0,1,20,0.63,1,0,0
C09638,2024-12-01,P02,1,79.0,2,14,0.74,2,2,0
C09638,2025-01-01,P02,1,79.0,3,7,0.5,2,0,0
C09638,2025-02-01,P02,1,79.0,4,9,0.52,1,0,0
C09638,2025-03-01,P02,1,79.0,5,14,0.67,1,0,0
C09638,2025-04-01,P02,1,79.0,6,12,0.6,2,0,0
C09638,2025-05-01,P02,1,79.0,7,17,0.48,2,0,0
C09638,2025-06-01,P02,1,79.0,8,13,0.46,2,1,0
C09638,2025-07-01,P02,1,79.0,9,14,0.88,1,0,0
C09638,2025-08-01,P02,1,79.0,10,19,0.6,0,0,0
C09638,2025-09-01,P02,1,79.0,11,17,0.96,0,0,0
C09638,2025-10-01,P02,1,79.0,12,8,0.6,1,0,0
C09638,2025-11-01,P02,1,79.0,13,13,0.7,0,0,0
C09638,2025-12-01,P02,1,79.0,14,18,0.42,0,0,0
C09639,2025-05-01,P02,1,79.0,0,5,0.26,0,0,0
C09639,2025-06-01,P02,1,79.0,1,11,0.63,2,0,0
C09639,2025-07-01,P02,1,79.0,2,10,0.53,4,0,0
C09639,2025-08-01,P03,1,149.0,3,12,0.53,0,0,0
C09639,2025-09-01,P03,1,149.0,4,7,0.41,2,0,0
C09639,2025-10-01,P03,1,149.0,5,12,0.68,1,1,0
C09639,2025-11-01,P03,1,149.0,6,15,0.46,1,0,0
C09639,2025-12-01,P03,1,149.0,7,8,0.57,1,0,0
C09640,2024-05-01,P01,1,29.0,0,11,0.54,2,0,0
C09640,2024-06-01,P01,1,29.0,1,15,0.75,2,0,0
C09640,2024-07-01,P01,1,29.0,2,11,0.6,0,0,0
C09640,2024-08-01,P01,1,29.0,3,26,0.8,2,0,0
C09640,2024-09-01,P01,1,29.0,4,10,0.42,2,1,0
C09640,2024-10-01,P01,1,29.0,5,11,0.77,2,1,0
C09640,2024-11-01,P01,1,29.0,6,15,0.48,0,1,0
C09640,2024-12-01,P01,1,29.0,7,25,0.75,0,0,0
C09640,2025-01-01,P01,1,29.0,8,12,0.54,2,0,0
C09640,2025-02-01,P01,1,29.0,9,12,0.72,1,0,0
C09640,2025-03-01,P01,1,29.0,10,5,0.3,1,0,0
C09640,2025-04-01,P01,1,29.0,11,18,0.65,3,0,0
C09640,2025-05-01,P01,1,29.0,12,20,0.71,0,0,0
C09640,2025-06-01,P01,0,29.0,13,0,0.0,0,0,1
C09640,2025-07-01,,0,0.0,14,0,0.0,0,0,0
C09640,2025-08-01,,0,0.0,15,0,0.0,0,0,0
C09640,2025-09-01,,0,0.0,16,0,0.0,0,0,0
C09640,2025-10-01,,0,0.0,17,0,0.0,0,0,0
C09640,2025-11-01,,0,0.0,18,0,0.0,0,0,0
C09640,2025-12-01,,0,0.0,19,0,0.0,0,0,0
C09641,2024-12-01,P04,1,399.0,0,11,0.66,1,0,0
C09641,2025-01-01,P04,1,399.0,1,14,0.65,2,1,0
C09641,2025-02-01,P04,1,399.0,2,7,0.55,2,1,0
C09641,2025-03-01,P04,1,399.0,3,16,0.9,3,0,0
C09641,2025-04-01,P04,1,399.0,4,4,0.62,1,0,0
C09641,2025-05-01,P04,1,399.0,5,13,0.54,0,1,0
