customer_id,company_name,signup_date,country,industry,company_size,acquisition_channel,sales_region
C08782,Nova Services,2025-12-01,India,Finance,Medium,Paid Social,APAC
C08783,Vertex Software,2025-02-09,India,Retail,Medium,Paid Social,APAC
C08784,Digital Solutions,2024-11-16,Canada,Healthcare,Small,Paid Social,North America
C08785,Prime Labs,2025-08-03,USA,Retail,Small,Paid Social,North America
C08786,Blue Solutions,2024-12-07,Other,Retail,Medium,Paid Search,Other
C08787,Summit Works,2024-09-26,USA,Professional Services,Medium,Organic Search,North America
C08788,Summit Analytics,2024-03-19,India,Finance,Small,Organic Search,APAC
C08789,Next Group,2025-08-15,Singapore,Retail,Small,Email Marketing,APAC
C08790,Next Systems,2025-06-13,Germany,Professional Services,Medium,Sales,Europe
C08791,Blue Analytics,2025-06-02,Australia,Healthcare,Medium,Organic Search,APAC
C08792,Cloud Systems,2024-02-05,USA,Technology,Enterprise,Sales,North America
C08793,Digital Labs,2024-04-13,India,Manufacturing,Medium,Sales,APAC
C08794,Cloud Systems,2025-05-12,India,Retail,Medium,Partner,APAC
C08795,Summit Solutions,2025-02-14,Canada,Manufacturing,Enterprise,Organic Search,North America
C08796,Vertex Networks,2025-05-01,Australia,Professional Services,Small,Paid Search,APAC
C08797,Blue Group,2025-09-24,India,Other,Small,Referral,APAC
C08798,Core Systems,2025-02-13,USA,Technology,Small,Paid Social,North America
C08799,Cloud Software,2024-05-20,UK,Healthcare,Enterprise,Sales,Europe
C08800,Prime Group,2025-10-15,Australia,Technology,Small,Paid Search,APAC
C08801,Vertex Services,2025-07-04,Germany,Healthcare,Small,Organic Search,Europe
C08802,Digital Technologies,2024-05-30,USA,Education,Medium,Partner,North America
C08803,Summit Networks,2024-02-17,Canada,Healthcare,Medium,Sales,North America
C08804,Nova Analytics,2024-07-17,UK,Education,Small,Organic Search,Europe
C08805,Digital Networks,2025-04-29,Canada,Manufacturing,Small,Referral,North America
C08806,Nova Analytics,2025-05-02,USA,Education,Small,Sales,North America
C08807,Apex Networks,2025-11-05,UK,Technology,Small,Paid Search,Europe
C08808,Nova Technologies,2024-10-21,Germany,Retail,Small,Paid Social,Europe
C08809,Digital Group,2025-08-22,India,Technology,Medium,Sales,APAC
C08810,Apex Networks,2025-06-24,Germany,Education,Small,Paid Social,Europe
C08811,Vertex Software,2025-02-11,UK,Retail,Medium,Organic Search,Europe
C08812,Next Solutions,2025-06-15,USA,Manufacturing,Medium,Sales,North America
C08813,Bright Solutions,2025-02-09,Canada,Healthcare,Medium,Referral,North America
C08814,Prime Systems,2025-07-28,UK,Finance,Small,Partner,Europe
C08815,Blue Networks,2025-09-10,Germany,Education,Medium,Organic Search,Europe
C08816,Cloud Networks,2024-08-21,USA,Retail,Small,Paid Social,North America
C08817,Cloud Systems,2024-01-21,USA,Technology,Medium,Organic Search,North America
C08818,Vertex Networks,2024-02-08,India,Healthcare,Small,Organic Search,APAC
C08819,Cloud Labs,2024-06-24,India,Technology,Small,Paid Search,APAC
C08820,Next Networks,2025-02-10,USA,Retail,Medium,Partner,North America
C08821,Blue Solutions,2024-04-04,Other,Retail,Small,Organic Search,Other
C08822,Cloud Software,2025-11-03,Other,Healthcare,Large,Organic Search,Other
C08823,Next Analytics,2024-02-16,India,Marketing,Small,Organic Search,APAC
C08824,Vertex Labs,2024-06-21,USA,Healthcare,Medium,Paid Social,North America
C08825,Summit Software,2025-10-20,USA,Professional Services,Small,Email Marketing,North America
C08826,Apex Works,2024-03-01,Other,Manufacturing,Medium,Organic Search,Other
C08827,Digital Labs,2024-05-17,USA,Manufacturing,Large,Organic Search,North America
C08828,Nova Works,2024-05-05,UK,Professional Services,Small,Partner,Europe
C08829,Cloud Works,2024-05-03,Australia,Professional Services,Small,Paid Search,APAC
C08830,Cloud Technologies,2025-07-24,USA,Other,Small,Sales,North America
C08831,Next Solutions,2025-07-30,Other,Healthcare,Medium,Referral,Other
C08832,Digital Works,2025-11-05,Canada,Technology,Medium,Referral,North America
C08833,Core Works,2025-03-20,India,Education,Medium,Sales,APAC
C08834,Cloud Solutions,2025-07-23,Australia,Professional Services,Large,Organic Search,APAC
C08835,Vertex Technologies,2024-03-14,India,Marketing,Large,Organic Search,APAC
C08836,Core Software,2025-02-02,USA,Healthcare,Small,Organic Search,North America
C08837,Next Labs,2024-06-22,USA,Retail,Small,Paid Social,North America
C08838,Core Group,2025-06-21,Germany,Finance,Small,Paid Search,Europe
C08839,Core Services,2024-05-10,India,Technology,Enterprise,Organic Search,APAC
C08840,Cloud Systems,2024-07-11,Australia,Finance,Medium,Referral,APAC
C08841,Fusion Technologies,2024-05-20,Australia,Retail,Enterprise,Organic Search,APAC
C08842,Summit Analytics,2024-09-25,Australia,Healthcare,Small,Sales,APAC
C08843,Blue Analytics,2024-08-02,UK,Technology,Small,Organic Search,Europe
C08844,Blue Software,2024-08-29,USA,Technology,Small,Paid Search,North America
C08845,Summit Systems,2024-01-19,Australia,Marketing,Medium,Organic Search,APAC
C08846,Cloud Group,2024-02-04,USA,Manufacturing,Small,Paid Search,North America
C08847,Next Group,2024-01-24,Australia,Manufacturing,Small,Organic Search,APAC
C08848,Next Technologies,2025-04-09,USA,Finance,Medium,Paid Search,North America
C08849,Core Software,2024-08-21,USA,Technology,Medium,Paid Search,North America
C08850,Fusion Technologies,2024-12-20,UK,Marketing,Small,Paid Social,Europe
C08851,Fusion Software,2025-10-07,Australia,Professional Services,Small,Organic Search,APAC
C08852,Digital Networks,2024-06-12,India,Retail,Medium,Sales,APAC
C08853,Nova Group,2024-06-19,Germany,Finance,Large,Paid Social,Europe
C08854,Digital Networks,2024-05-01,Australia,Marketing,Medium,Paid Social,APAC
C08855,Next Networks,2024-05-03,India,Finance,Medium,Sales,APAC
C08856,Vertex Technologies,2025-01-05,India,Education,Small,Organic Search,APAC
C08857,Nova Networks,2025-07-14,USA,Education,Medium,Organic Search,North America
C08858,Vertex Networks,2025-05-28,USA,Other,Medium,Organic Search,North America
C08859,Nova Analytics,2024-04-22,Other,Healthcare,Small,Referral,Other
C08860,Cloud Works,2025-04-13,Germany,Retail,Medium,Organic Search,Europe
C08861,Prime Solutions,2025-10-02,USA,Healthcare,Large,Paid Social,North America
C08862,Vertex Solutions,2025-08-28,India,Finance,Small,Email Marketing,APAC
C08863,Digital Technologies,2025-06-02,UK,Education,Small,Organic Search,Europe
C08864,Cloud Networks,2025-08-17,India,Technology,Medium,Organic Search,APAC
C08865,Fusion Networks,2024-05-25,USA,Technology,Medium,Paid Search,North America
C08866,Fusion Services,2024-09-21,Germany,Education,Large,Partner,Europe
C08867,Blue Software,2025-08-01,USA,Healthcare,Enterprise,Organic Search,North America
C08868,Apex Services,2025-05-26,UK,Finance,Medium,Paid Search,Europe
C08869,Blue Networks,2025-04-10,USA,Other,Enterprise,Paid Search,North America
C08870,Next Analytics,2024-04-25,UK,Retail,Small,Organic Search,Europe
C08871,Prime Group,2024-08-12,Other,Retail,Large,Referral,Other
C08872,Digital Software,2025-11-02,USA,Retail,Medium,Organic Search,North America
C08873,Core Labs,2025-06-28,Germany,Other,Medium,Paid Search,Europe
C08874,Bright Software,2024-12-24,Canada,Retail,Medium,Sales,North America
C08875,Core Analytics,2024-03-17,UK,Education,Small,Paid Search,Europe
C08876,Vertex Software,2025-01-22,Australia,Marketing,Medium,Paid Social,APAC
C08877,Fusion Group,2024-11-02,USA,Technology,Medium,Sales,North America
C08878,Vertex Group,2025-06-29,Germany,Finance,Medium,Paid Search,Europe
C08879,Nova Solutions,2025-04-24,Australia,Healthcare,Large,Sales,APAC
C08880,Apex Analytics,2025-02-01,USA,Technology,Small,Paid Social,North America
C08881,Nova Works,2025-05-18,Other,Professional Services,Large,Email Marketing,Other
C08882,Cloud Networks,2025-01-24,USA,Finance,Small,Organic Search,North America
C08883,Summit Software,2024-12-30,UK,Marketing,Medium,Organic Search,Europe
C08884,Cloud Group,2025-10-06,USA,Technology,Large,Organic Search,North America
C08885,Prime Systems,2024-12-02,Canada,Technology,Medium,Organic Search,North America
C08886,Nova Technologies,2024-12-29,Australia,Technology,Small,Partner,APAC
C08887,Summit Services,2024-12-15,India,Finance,Medium,Partner,APAC
C08888,Nova Labs,2025-02-13,India,Marketing,Large,Paid Search,APAC
C08889,Digital Works,2024-06-09,UK,Finance,Medium,Organic Search,Europe
C08890,Apex Systems,2025-08-05,India,Education,Medium,Partner,APAC
C08891,Apex Systems,2025-05-26,India,Finance,Small,Partner,APAC
C08892,Apex Networks,2024-08-01,Other,Healthcare,Small,Referral,Other
C08893,Prime Services,2025-09-16,USA,Finance,Small,Sales,North America
C08894,Next Systems,2025-06-13,India,Finance,Small,Referral,APAC
C08895,Summit Analytics,2024-05-04,USA,Finance,Small,Sales,North America
C08896,Nova Software,2025-10-11,India,Technology,Medium,Partner,APAC
C08897,Summit Solutions,2024-07-17,USA,Technology,Small,Organic Search,North America
C08898,Digital Solutions,2024-12-10,Other,Professional Services,Small,Paid Search,Other
C08899,Nova Solutions,2024-02-01,India,Marketing,Small,Paid Social,APAC
C08900,Blue Services,2024-09-08,India,Technology,Medium,Referral,APAC
C08901,Cloud Solutions,2024-09-01,Canada,Education,Small,Paid Search,North America
C08902,Apex Software,2025-04-13,Singapore,Finance,Large,Organic Search,APAC
C08903,Prime Systems,2025-01-12,USA,Healthcare,Small,Referral,North America
C08904,Prime Networks,2024-08-10,USA,Professional Services,Medium,Organic Search,North America
C08905,Core Works,2024-06-18,UK,Finance,Medium,Email Marketing,Europe
C08906,Prime Analytics,2025-06-04,India,Retail,Medium,Partner,APAC
C08907,Core Software,2025-06-16,USA,Technology,Small,Paid Search,North America
C08908,Core Group,2024-01-25,UK,Technology,Small,Sales,Europe
C08909,Nova Labs,2025-09-16,Germany,Education,Small,Organic Search,Europe
C08910,Blue Group,2024-07-01,USA,Technology,Small,Referral,North America
C08911,Cloud Systems,2025-02-17,India,Healthcare,Medium,Paid Social,APAC
C08912,Cloud Software,2024-06-11,Other,Professional Services,Medium,Paid Search,Other
C08913,Blue Networks,2025-07-21,India,Education,Medium,Email Marketing,APAC
C08914,Cloud Analytics,2024-08-18,India,Finance,Large,Referral,APAC
C08915,Next Technologies,2024-06-08,UK,Technology,Large,Sales,Europe
C08916,Bright Networks,2024-09-12,USA,Technology,Medium,Paid Social,North America
C08917,Bright Solutions,2024-02-03,USA,Technology,Small,Referral,North America
C08918,Apex Networks,2025-03-04,Australia,Technology,Medium,Paid Social,APAC
C08919,Cloud Analytics,2025-09-08,Germany,Education,Small,Paid Search,Europe
C08920,Blue Group,2024-05-02,UK,Other,Medium,Organic Search,Europe
C08921,Vertex Networks,2024-12-03,UK,Technology,Large,Referral,Europe
C08922,Summit Group,2024-12-05,USA,Professional Services,Large,Referral,North America
C08923,Core Labs,2024-12-01,India,Marketing,Medium,Paid Social,APAC
C08924,Vertex Software,2025-11-11,USA,Technology,Large,Organic Search,North America
C08925,Prime Software,2025-11-30,Canada,Technology,Small,Partner,North America
C08926,Digital Software,2024-07-27,Other,Manufacturing,Medium,Partner,Other
C08927,Prime Services,2025-09-05,USA,Other,Medium,Organic Search,North America
C08928,Next Services,2025-09-28,Germany,Technology,Large,Sales,Europe
C08929,Bright Group,2024-08-24,UK,Technology,Medium,Partner,Europe
C08930,Nova Software,2025-01-25,Canada,Healthcare,Small,Organic Search,North America
C08931,Blue Analytics,2024-11-22,USA,Retail,Small,Organic Search,North America
C08932,Digital Labs,2025-09-28,India,Healthcare,Medium,Organic Search,APAC
C08933,Digital Solutions,2024-08-08,USA,Education,Medium,Sales,North America
C08934,Core Works,2025-02-22,USA,Retail,Small,Referral,North America
C08935,Digital Labs,2025-11-06,India,Finance,Small,Paid Search,APAC
C08936,Next Networks,2024-06-09,USA,Education,Small,Paid Search,North America
C08937,Next Analytics,2025-08-29,Australia,Manufacturing,Large,Sales,APAC
C08938,Prime Networks,2024-11-02,USA,Retail,Small,Email Marketing,North America
C08939,Prime Systems,2025-09-10,USA,Technology,Medium,Organic Search,North America
C08940,Fusion Technologies,2024-03-01,Other,Retail,Medium,Partner,Other
C08941,Blue Systems,2025-07-14,Germany,Healthcare,Small,Paid Social,Europe
C08942,Core Labs,2025-07-25,USA,Technology,Large,Organic Search,North America
C08943,Apex Works,2024-06-22,UK,Finance,Large,Paid Social,Europe
C08944,Prime Systems,2024-06-17,USA,Marketing,Small,Referral,North America
C08945,Nova Group,2024-05-03,USA,Marketing,Enterprise,Referral,North America
C08946,Next Labs,2025-01-06,Singapore,Professional Services,Small,Paid Social,APAC
C08947,Fusion Works,2024-08-08,Australia,Marketing,Medium,Partner,APAC
C08948,Bright Solutions,2025-11-09,UK,Retail,Enterprise,Paid Social,Europe
C08949,Nova Solutions,2024-08-14,India,Technology,Small,Paid Search,APAC
C08950,Bright Software,2025-04-16,UK,Manufacturing,Large,Sales,Europe
C08951,Vertex Solutions,2025-05-15,USA,Technology,Small,Partner,North America
C08952,Summit Labs,2024-03-28,USA,Technology,Small,Organic Search,North America
C08953,Bright Group,2025-04-04,Canada,Education,Medium,Partner,North America
C08954,Bright Analytics,2025-08-09,Canada,Professional Services,Small,Email Marketing,North America
C08955,Next Software,2025-04-17,UK,Finance,Small,Partner,Europe
C08956,Prime Networks,2025-06-28,Canada,Technology,Medium,Organic Search,North America
C08957,Nova Labs,2025-08-16,USA,Marketing,Medium,Partner,North America
C08958,Blue Technologies,2024-12-19,Singapore,Retail,Small,Sales,APAC
C08959,Summit Solutions,2025-06-27,UK,Healthcare,Small,Referral,Europe
C08960,Prime Technologies,2024-09-09,USA,Technology,Medium,Referral,North America
C08961,Digital Systems,2025-06-24,Other,Finance,Small,Paid Search,Other
C08962,Next Software,2024-12-29,Singapore,Technology,Small,Referral,APAC
C08963,Blue Labs,2024-09-11,Singapore,Finance,Medium,Email Marketing,APAC
C08964,Cloud Technologies,2024-02-08,Australia,Technology,Small,Email Marketing,APAC
C08965,Apex Networks,2025-05-25,Canada,Healthcare,Small,Organic Search,North America
C08966,Nova Analytics,2025-08-06,USA,Retail,Small,Sales,North America
C08967,Summit Analytics,2025-05-27,USA,Technology,Large,Sales,North America
C08968,Blue Analytics,2025-10-12,India,Healthcare,Small,Paid Search,APAC
C08969,Fusion Solutions,2024-12-23,Other,Education,Small,Organic Search,Other
C08970,Vertex Systems,2024-11-08,USA,Education,Small,Referral,North America
C08971,Apex Services,2025-09-30,India,Education,Small,Paid Social,APAC
C08972,Summit Technologies,2025-01-21,USA,Technology,Large,Email Marketing,North America
C08973,Blue Services,2025-11-01,UK,Marketing,Medium,Paid Social,Europe
C08974,Fusion Labs,2024-12-15,Germany,Manufacturing,Small,Email Marketing,Europe
C08975,Core Group,2024-03-11,Germany,Retail,Small,Partner,Europe
C08976,Next Solutions,2024-03-07,Germany,Retail,Large,Paid Search,Europe
C08977,Core Networks,2025-03-30,Singapore,Finance,Medium,Partner,APAC
C08978,Blue Group,2024-12-19,USA,Finance,Large,Paid Search,North America
C08979,Core Technologies,2025-06-07,USA,Technology,Medium,Paid Search,North America
C08980,Apex Technologies,2025-11-06,USA,Retail,Small,Organic Search,North America
C08981,Core Solutions,2025-10-01,Germany,Manufacturing,Small,Partner,Europe
C08982,Core Services,2025-01-15,USA,Technology,Large,Sales,North America
C08983,Blue Group,2025-01-11,UK,Education,Medium,Organic Search,Europe
C08984,Blue Group,2024-09-25,Germany,Technology,Small,Organic Search,Europe
C08985,Summit Group,2025-08-29,USA,Technology,Large,Paid Social,North America
C08986,Summit Analytics,2024-07-20,Germany,Technology,Medium,Paid Search,Europe
C08987,Summit Networks,2025-03-07,UK,Finance,Medium,Organic Search,Europe
C08988,Blue Solutions,2024-01-03,Germany,Professional Services,Small,Referral,Europe
C08989,Core Systems,2025-10-27,USA,Professional Services,Medium,Paid Search,North America
C08990,Apex Works,2025-05-14,India,Technology,Medium,Referral,APAC
C08991,Next Systems,2024-05-19,India,Healthcare,Small,Referral,APAC
C08992,Fusion Systems,2024-01-07,Other,Marketing,Medium,Paid Social,Other
C08993,Next Systems,2024-05-12,India,Retail,Small,Paid Search,APAC
C08994,Blue Solutions,2025-03-20,Germany,Retail,Small,Email Marketing,Europe
C08995,Vertex Analytics,2025-03-11,Australia,Retail,Large,Referral,APAC
C08996,Vertex Works,2025-11-15,UK,Finance,Small,Paid Search,Europe
C08997,Prime Systems,2025-04-04,USA,Retail,Medium,Organic Search,North America
C08998,Vertex Systems,2024-07-26,Germany,Education,Large,Referral,Europe
C08999,Next Technologies,2024-04-27,India,Healthcare,Medium,Paid Search,APAC
C09000,Core Labs,2025-02-14,India,Technology,Large,Paid Social,APAC
C09001,Fusion Group,2025-04-10,India,Marketing,Small,Paid Search,APAC
C09002,Apex Services,2024-02-19,UK,Retail,Small,Organic Search,Europe
C09003,Nova Analytics,2025-05-16,USA,Retail,Medium,Partner,North America
C09004,Next Solutions,2024-04-04,USA,Healthcare,Medium,Organic Search,North America
C09005,Nova Technologies,2025-07-04,USA,Professional Services,Medium,Paid Search,North America
C09006,Next Group,2025-09-25,USA,Education,Small,Partner,North America
C09007,Prime Networks,2024-06-09,UK,Technology,Small,Paid Search,Europe
C09008,Next Solutions,2025-02-16,Canada,Other,Small,Organic Search,North America
C09009,Blue Services,2025-03-13,Singapore,Marketing,Small,Organic Search,APAC
C09010,Summit Technologies,2025-11-16,USA,Finance,Small,Paid Search,North America
C09011,Bright Systems,2024-09-24,UK,Technology,Medium,Partner,Europe
C09012,Blue Systems,2025-08-10,UK,Marketing,Large,Organic Search,Europe
C09013,Digital Systems,2025-08-26,Australia,Technology,Medium,Organic Search,APAC
C09014,Summit Systems,2024-12-19,India,Finance,Large,Organic Search,APAC
C09015,Blue Solutions,2025-02-13,Singapore,Technology,Small,Organic Search,APAC
C09016,Fusion Software,2024-06-26,UK,Retail,Small,Email Marketing,Europe
C09017,Nova Labs,2024-08-23,India,Technology,Large,Referral,APAC
C09018,Vertex Services,2025-08-23,Australia,Marketing,Medium,Partner,APAC
C09019,Digital Analytics,2025-01-01,India,Manufacturing,Medium,Organic Search,APAC
C09020,Bright Services,2024-12-02,USA,Professional Services,Small,Sales,North America
C09021,Next Technologies,2024-11-23,UK,Retail,Small,Email Marketing,Europe
C09022,Fusion Works,2024-01-05,USA,Technology,Small,Organic Search,North America
C09023,Apex Technologies,2024-06-22,USA,Technology,Small,Partner,North America
C09024,Next Services,2025-12-01,UK,Manufacturing,Small,Paid Search,Europe
C09025,Vertex Solutions,2025-06-25,Singapore,Retail,Small,Organic Search,APAC
C09026,Summit Systems,2025-11-22,India,Education,Small,Organic Search,APAC
C09027,Digital Works,2024-10-07,USA,Technology,Small,Organic Search,North America
C09028,Prime Analytics,2024-11-06,Germany,Other,Large,Email Marketing,Europe
C09029,Digital Analytics,2025-05-19,Australia,Other,Medium,Email Marketing,APAC
C09030,Cloud Group,2024-04-04,Other,Technology,Medium,Organic Search,Other
C09031,Digital Systems,2024-12-27,UK,Finance,Small,Organic Search,Europe
C09032,Digital Technologies,2025-05-07,USA,Healthcare,Medium,Paid Social,North America
C09033,Summit Systems,2025-12-01,USA,Education,Small,Email Marketing,North America
C09034,Core Solutions,2024-12-31,USA,Retail,Medium,Referral,North America
C09035,Digital Labs,2025-02-15,USA,Technology,Small,Organic Search,North America
C09036,Next Systems,2024-06-04,USA,Professional Services,Large,Paid Search,North America
C09037,Next Software,2024-09-15,Canada,Professional Services,Small,Paid Social,North America
C09038,Vertex Works,2024-01-13,Germany,Retail,Small,Paid Search,Europe
C09039,Bright Technologies,2024-02-24,USA,Retail,Small,Email Marketing,North America
C09040,Blue Networks,2024-10-06,USA,Finance,Medium,Paid Search,North America
C09041,Summit Services,2025-01-07,USA,Professional Services,Small,Paid Social,North America
C09042,Vertex Services,2024-05-31,Germany,Healthcare,Medium,Paid Search,Europe
C09043,Apex Systems,2024-12-24,India,Marketing,Medium,Referral,APAC
C09044,Nova Services,2025-06-13,Australia,Professional Services,Small,Organic Search,APAC
C09045,Digital Technologies,2025-07-30,India,Education,Medium,Sales,APAC
C09046,Bright Analytics,2024-07-01,Canada,Manufacturing,Small,Sales,North America
C09047,Blue Systems,2025-09-13,Canada,Technology,Small,Paid Social,North America
C09048,Next Solutions,2025-06-18,USA,Finance,Medium,Partner,North America
C09049,Apex Systems,2025-02-06,Other,Healthcare,Medium,Organic Search,Other
C09050,Bright Technologies,2024-08-30,India,Marketing,Enterprise,Paid Search,APAC
C09051,Summit Works,2024-06-22,Singapore,Retail,Medium,Referral,APAC
C09052,Blue Solutions,2024-03-11,UK,Finance,Small,Paid Social,Europe
C09053,Next Software,2025-01-17,India,Professional Services,Small,Referral,APAC
C09054,Core Systems,2025-09-04,India,Manufacturing,Large,Organic Search,APAC
C09055,Apex Analytics,2024-12-02,India,Manufacturing,Medium,Organic Search,APAC
C09056,Core Software,2025-06-28,Australia,Technology,Small,Partner,APAC
C09057,Fusion Analytics,2024-04-01,India,Technology,Medium,Paid Social,APAC
C09058,Summit Labs,2025-05-30,USA,Professional Services,Medium,Organic Search,North America
C09059,Bright Networks,2024-05-28,Singapore,Education,Medium,Organic Search,APAC
C09060,Fusion Labs,2025-06-13,India,Education,Large,Sales,APAC
C09061,Core Analytics,2025-11-18,Australia,Technology,Large,Paid Search,APAC
C09062,Core Services,2024-03-17,USA,Technology,Small,Email Marketing,North America
C09063,Prime Solutions,2024-04-01,USA,Technology,Medium,Partner,North America
C09064,Cloud Networks,2024-05-05,Singapore,Retail,Small,Organic Search,APAC
C09065,Next Networks,2024-09-15,Other,Finance,Small,Partner,Other
C09066,Summit Labs,2024-06-06,Germany,Finance,Medium,Referral,Europe
C09067,Cloud Services,2025-09-30,Other,Professional Services,Medium,Organic Search,Other
C09068,Core Analytics,2024-10-22,USA,Technology,Medium,Referral,North America
C09069,Summit Systems,2025-07-21,Germany,Retail,Small,Partner,Europe
C09070,Digital Works,2024-05-17,Other,Professional Services,Medium,Organic Search,Other
C09071,Nova Technologies,2025-11-02,Other,Other,Large,Paid Search,Other
C09072,Prime Group,2024-01-08,USA,Manufacturing,Large,Email Marketing,North America
C09073,Cloud Labs,2025-07-01,USA,Technology,Small,Paid Search,North America
C09074,Bright Works,2024-09-05,Germany,Education,Medium,Paid Social,Europe
C09075,Core Technologies,2025-06-17,USA,Education,Small,Email Marketing,North America
C09076,Bright Systems,2025-10-08,India,Technology,Large,Organic Search,APAC
C09077,Core Group,2025-03-27,UK,Manufacturing,Medium,Paid Search,Europe
C09078,Nova Services,2025-11-16,India,Technology,Medium,Organic Search,APAC
C09079,Vertex Analytics,2024-01-25,Other,Technology,Small,Referral,Other
C09080,Fusion Networks,2024-05-28,USA,Healthcare,Medium,Paid Search,North America
C09081,Nova Works,2025-01-20,UK,Manufacturing,Small,Partner,Europe
C09082,Fusion Labs,2025-06-05,Singapore,Technology,Small,Referral,APAC
C09083,Next Software,2025-10-10,India,Technology,Medium,Paid Search,APAC
C09084,Cloud Software,2025-06-06,Other,Finance,Small,Paid Search,Other
C09085,Nova Systems,2024-02-01,India,Other,Enterprise,Sales,APAC
C09086,Cloud Group,2024-04-27,Canada,Retail,Medium,Paid Search,North America
C09087,Apex Group,2024-05-08,Germany,Retail,Small,Paid Search,Europe
C09088,Next Software,2024-05-04,Australia,Marketing,Medium,Organic Search,APAC
C09089,Bright Works,2024-04-12,Australia,Marketing,Small,Paid Search,APAC
C09090,Fusion Networks,2024-08-11,USA,Education,Small,Paid Social,North America
C09091,Bright Group,2024-09-13,USA,Technology,Small,Paid Social,North America
C09092,Apex Services,2025-01-07,Australia,Retail,Small,Organic Search,APAC
C09093,Apex Systems,2024-04-20,Australia,Healthcare,Enterprise,Sales,APAC
C09094,Next Works,2024-12-08,India,Education,Enterprise,Organic Search,APAC
C09095,Digital Group,2024-12-28,Canada,Technology,Small,Paid Search,North America
C09096,Prime Software,2025-07-01,Australia,Finance,Small,Paid Search,APAC
C09097,Blue Software,2024-03-19,USA,Technology,Small,Organic Search,North America
C09098,Core Group,2025-08-28,USA,Marketing,Medium,Paid Search,North America
C09099,Digital Services,2025-11-28,India,Manufacturing,Small,Organic Search,APAC
C09100,Digital Labs,2024-10-31,USA,Marketing,Large,Organic Search,North America
C09101,Apex Technologies,2024-03-06,USA,Finance,Small,Partner,North America
C09102,Bright Services,2024-08-23,UK,Professional Services,Small,Organic Search,Europe
C09103,Vertex Technologies,2024-11-16,Australia,Education,Small,Paid Search,APAC
C09104,Bright Networks,2025-11-05,USA,Technology,Small,Paid Search,North America
C09105,Prime Works,2024-11-19,USA,Education,Enterprise,Organic Search,North America
C09106,Fusion Works,2024-10-12,India,Retail,Small,Sales,APAC
C09107,Vertex Labs,2025-11-01,India,Manufacturing,Enterprise,Paid Social,APAC
C09108,Bright Analytics,2025-06-16,UK,Education,Large,Referral,Europe
C09109,Core Software,2024-02-15,Canada,Marketing,Medium,Sales,North America
C09110,Bright Analytics,2025-10-08,India,Technology,Small,Organic Search,APAC
C09111,Vertex Technologies,2024-07-02,USA,Other,Large,Sales,North America
C09112,Cloud Networks,2025-10-03,USA,Education,Small,Referral,North America
C09113,Fusion Works,2024-09-24,Other,Education,Medium,Email Marketing,Other
C09114,Apex Technologies,2024-06-01,Germany,Technology,Small,Organic Search,Europe
C09115,Core Technologies,2025-11-01,Germany,Technology,Small,Paid Social,Europe
C09116,Cloud Labs,2024-12-03,India,Technology,Small,Email Marketing,APAC
C09117,Nova Systems,2024-06-18,UK,Other,Medium,Paid Search,Europe
C09118,Next Technologies,2025-08-05,USA,Professional Services,Medium,Sales,North America
C09119,Blue Analytics,2024-02-05,Other,Technology,Small,Sales,Other
C09120,Digital Solutions,2024-05-01,Australia,Marketing,Small,Email Marketing,APAC
C09121,Cloud Analytics,2024-03-26,Germany,Manufacturing,Medium,Referral,Europe
C09122,Summit Labs,2025-01-26,USA,Other,Medium,Email Marketing,North America
C09123,Next Analytics,2024-11-05,Australia,Technology,Medium,Organic Search,APAC
C09124,Summit Technologies,2024-12-12,USA,Technology,Small,Sales,North America
C09125,Cloud Systems,2025-02-23,Australia,Technology,Small,Sales,APAC
C09126,Bright Networks,2025-05-28,USA,Finance,Small,Referral,North America
C09127,Prime Analytics,2024-10-01,UK,Education,Medium,Organic Search,Europe
C09128,Apex Networks,2024-12-04,Canada,Finance,Medium,Referral,North America
C09129,Cloud Group,2025-03-28,Other,Professional Services,Medium,Referral,Other
C09130,Prime Technologies,2024-12-13,UK,Finance,Medium,Organic Search,Europe
C09131,Core Services,2024-02-27,Singapore,Finance,Medium,Organic Search,APAC
C09132,Prime Labs,2024-11-18,USA,Marketing,Small,Paid Social,North America
C09133,Digital Networks,2025-03-12,USA,Technology,Enterprise,Organic Search,North America
C09134,Vertex Networks,2025-04-13,UK,Education,Medium,Organic Search,Europe
C09135,Cloud Solutions,2025-02-14,USA,Retail,Large,Referral,North America
C09136,Cloud Group,2025-04-12,USA,Finance,Medium,Referral,North America
C09137,Next Software,2025-06-11,USA,Professional Services,Small,Organic Search,North America
C09138,Prime Solutions,2024-11-27,USA,Technology,Enterprise,Partner,North America
C09139,Next Labs,2025-08-11,India,Technology,Medium,Paid Social,APAC
C09140,Nova Software,2024-11-14,Australia,Finance,Small,Referral,APAC
C09141,Bright Software,2024-03-20,Other,Technology,Medium,Referral,Other
C09142,Blue Software,2025-08-24,India,Finance,Small,Organic Search,APAC
C09143,Summit Group,2025-01-30,India,Retail,Medium,Organic Search,APAC
C09144,Digital Group,2024-08-27,Canada,Technology,Medium,Sales,North America
C09145,Prime Software,2025-03-30,India,Healthcare,Small,Referral,APAC
C09146,Bright Solutions,2025-11-03,USA,Technology,Medium,Partner,North America
C09147,Cloud Works,2025-11-07,UK,Retail,Medium,Organic Search,Europe
C09148,Summit Technologies,2024-02-18,Other,Healthcare,Medium,Organic Search,Other
